"Id","poradi","obdobi","datum","schuze","url","cisloHlasovani","celeJmeno","narozeni","HsProcessType","OsobaId","funkce","tema","text","pocetSlov","politiciZminky","temata"
2002_35_00681,681,2002,2004-09-23,35,http://www.psp.cz/eknih/2002ps/stenprot/035schuz/s035104.htm,,Ivan Langer,,person,ivan-langer,Místopředseda PSP,bod 3,"Navrhujete, děkuji. Nyní má slovo druhý písemně přihlášený do rozpravy - poslanec Walter Bartoš.
",14,
2006_7_00345,345,2006,2006-11-30,7,http://www.psp.cz/eknih/2006ps/stenprot/007schuz/s007064.htm,,Vojtěch Filip,,person,vojtech-filip,Místopředseda PSP,Zahájení schůze,"Děkuji. Nyní ještě jednou pan poslanec Walter Bartoš. Prosím, pane poslanče, máte slovo.
",13,
2017_26_01795,1795,2017,2019-01-30,26,http://www.psp.cz/eknih/2017ps/stenprot/026schuz/s026220.htm,,Tomio Okamura,,person,tomio-okamura,Místopředseda PSP,170. Návrh Poslanecké sněmovny na volbu kandidátů na člena Rady Ústavu pro studium totalitních režimů,"Další faktická, pan poslanec Bartoš, a připraví se pan poslanec Klaus. Tak prosím.
",13,
2006_7_00339,339,2006,2006-11-30,7,http://www.psp.cz/eknih/2006ps/stenprot/007schuz/s007064.htm,,Vojtěch Filip,,person,vojtech-filip,Místopředseda PSP,Zahájení schůze,"Pan kolega Sehoř, poté pan kolega Walter Bartoš. Prosím, pane poslanče, máte slovo.
",13,
2006_75_01157,1157,2006,2010-03-17,75,http://www.psp.cz/eknih/2006ps/stenprot/075schuz/s075160.htm,,Lubomír Zaorálek,,person,lubomir-zaoralek,Místopředseda PSP,Pokračování schůze Poslanecké sněmovny 17. března 2010 v&nbsp;9.03 hodin Přítomno: 178 poslanců,"Je to tisk 775. Pan poslanec Bartoš se mi tu hlásil jako další.
",13,
2017_42_00247,247,2017,2020-03-24,42,http://www.psp.cz/eknih/2017ps/stenprot/042schuz/s042046.htm,,Jana Pastuchová,,person,jana-pastuchova,Poslankyně,Zahájení schůze,"Nyní budeme hlasovat C3, který načetl pan poslanec Bartoš, OSVČ 15 let. Nesouhlasné.
",13,
2010_16_00007,7,2010,2011-04-27,16,http://www.psp.cz/eknih/2010ps/stenprot/016schuz/s016002.htm,,Vlasta Parkanová,,person,vlasta-parkanova,Místopředsedkyně PSP,Pokračování schůze Poslanecké sněmovny 27. dubna 2011 v&nbsp;9.02 hodin Přítomno: 181 poslanců,"Také děkuji a prosím, aby se slova ujal přihlášený pan poslanec Walter Bartoš.
",13,
2017_26_02016,2016,2017,2019-01-31,26,http://www.psp.cz/eknih/2017ps/stenprot/026schuz/s026247.htm,,Radek Vondráček,,person,radek-vondracek,Předseda PSP,229. Odpovědi členů vlády na písemné interpelace,"Děkuji. Jsou zde dvě faktické poznámky. Nejdříve poslanec předseda Bartoš, poté poslankyně Kovářová.
",13,
2010_13_00768,768,2010,2011-02-04,13,http://www.psp.cz/eknih/2010ps/stenprot/013schuz/s013114.htm,,Kateřina Klasnová,,person,katerina-klasnova-4,Místopředsedkyně PSP,Pokračování schůze Poslanecké sněmovny 4. února 2011 v&nbsp;10.32 hodin Přítomno: 169 poslanců,"Děkuji. Nyní má slovo pan poslanec Bartoš, může se připravit pan poslanec Ohlídal.
",13,
2017_35_00513,513,2017,2019-10-16,35,http://www.psp.cz/eknih/2017ps/stenprot/035schuz/s035074.htm,,Vojtěch Pikal,,person,vojtech-pikal,Místopředseda PSP,244. Návrh na potvrzení předsedů výborů Poslanecké sněmovny,"Také děkuji. A jako další je přihlášen do rozpravy pan poslanec Bartoš. Prosím.
",13,
2017_7_00391,391,2017,2018-02-28,7,http://www.psp.cz/eknih/2017ps/stenprot/007schuz/s007061.htm,,Tomio Okamura,,person,tomio-okamura,Místopředseda PSP,52. Návrh na volbu členů Rady České tiskové kanceláře,"Tak, děkuji. A nyní tedy s přednostním právem pan předseda Ivan Bartoš. Prosím.
",13,
2017_1_00302,302,2017,2017-11-24,1,http://www.psp.cz/eknih/2017ps/stenprot/001schuz/s001043.htm,,Radek Vondráček,,person,radek-vondracek,Předseda PSP,11. Návrh na volbu místopředsedů Poslanecké sněmovny,"Děkuji vám. Nyní s přednostním právem pan předseda Kalousek, poté pan předseda Bartoš.
",13,
2017_7_01437,1437,2017,2018-03-20,7,http://www.psp.cz/eknih/2017ps/stenprot/007schuz/s007202.htm,,Radek Vondráček,,person,radek-vondracek,Předseda PSP,53. Návrh na volbu členů Rady Státního fondu kultury České republiky,"Já vám děkuji. S přednostním právem pan předseda Faltýnek, poté pan předseda Bartoš.
",13,
2017_34_01791,1791,2017,2019-09-25,34,http://www.psp.cz/eknih/2017ps/stenprot/034schuz/s034234.htm,,Radek Vondráček,,person,radek-vondracek,Předseda PSP,313. Návrh časového harmonogramu projednávání vládního návrhu zákona o&nbsp;státním rozpočtu České republiky na rok 2020 a střednědobého výhledu státního rozpočtu České republiky na léta 2021 a 2022 v&nbsp;Poslanecké sněmovně a jejích orgánech /sněmovní dokument 3275/,"Děkuji. Poprosím, aby se slova ujal zpravodaj pro prvé čtení, pan poslanec Bartoš.
",13,
2021_44_00294,294,2021,2022-11-16,44,http://www.psp.cz/eknih/2021ps/stenprot/044schuz/s044039.htm,,Karel Havlíček,,person,karel-havlicek-3,Místopředseda PSP,Zahájení schůze,"Ano, děkuji. Nyní již pan vicepremiér Bartoš, pokud platí tedy jeho přihláška. (Ano.)
",13,,
2021_55_01033,1033,2021,2023-03-02,55,http://www.psp.cz/eknih/2021ps/stenprot/055schuz/s055219.htm,,Jan Bartošek,,person,jan-bartosek,Místopředseda PSP,Posouzení podmínek pro projednání ST 392 ve zkráceném jednání,"Děkuji. Nyní pan ministr Ivan Bartoš, faktická poznámka, připraví se pan poslanec Strýček.
",13,
2021_71_00580,580,2021,2023-07-13,71,http://www.psp.cz/eknih/2021ps/stenprot/071schuz/s071134.htm,,Markéta Pekarová Adamová,,person,marketa-pekarova-adamova,Předsedkyně PSP,Zahájení schůze,"Nyní se vracíme do obecné rozpravy, než dám další slovo, které bude mít pan ministr Bartoš s přednostním právem, tak načtu došlé omluvy. Omlouvají se pan poslanec
Dufek Aleš od 9.30 do 11.30 z pracovních důvodů, Foldyna Jaroslav od 12 hodin z pracovních důvodů, Jakob Jan od 10 do 11.30 z pracovních důvodů a Pošarová Marie do 12 hodin ze zdravotních důvodů. Nyní tedy vystoupí pan ministr Bartoš, dále je přihlášen pan poslanec Štolpa. Prosím, máte slovo.
",77,
1998_28_01428,1428,1998,2000-10-25,28,http://www.psp.cz/eknih/1998ps/stenprot/028schuz/s028233.htm,,Ivan Langer,,person,ivan-langer,Místopředseda PSP,bod 74,"Děkuji, paní kolegyně. Slovo má pan poslanec Walter Bartoš, připraví se kolega František Pejřil.
",14,
2002_38_00113,113,2002,2004-11-23,38,http://www.psp.cz/eknih/2002ps/stenprot/038schuz/s038016.htm,,Jan Kasal,,person,jan-kasal,Místopředseda PSP,Zahájení schůze,"Děkuji panu poslanci Papežovi. Hovořit bude pan poslanec Bílý, připraví se pan poslanec Bartoš.
",14,
2017_44_00521,521,2017,2020-04-08,44,http://www.psp.cz/eknih/2017ps/stenprot/044schuz/s044069.htm,,Tomio Okamura,,person,tomio-okamura,Místopředseda PSP,Zahájení schůze,"Nyní vystoupí předseda Pirátů Ivan Bartoš, zatím poslední přihláška do diskuse. Prosím, máte slovo.
",14,
2017_27_02226,2226,2017,2019-03-15,27,http://www.psp.cz/eknih/2017ps/stenprot/027schuz/s027271.htm,,Vojtěch Pikal,,person,vojtech-pikal,Místopředseda PSP,158. Ústní interpelace,"Já také děkuji. A pan předseda Bartoš se hlásí s přednostním právem. Tak prosím.
",14,
2017_44_00433,433,2017,2020-04-08,44,http://www.psp.cz/eknih/2017ps/stenprot/044schuz/s044062.htm,,Tomio Okamura,,person,tomio-okamura,Místopředseda PSP,Zahájení schůze,"Nyní s přednostním právem vystoupí pan poslanec Ivan Bartoš. Pane poslanče, máte slovo. Prosím.
",14,
1998_13_00796,796,1998,1999-05-14,13,http://www.psp.cz/eknih/1998ps/stenprot/013schuz/s013155.htm,,Petra Buzková,,person,petra-buzkova,Místopředsedkyně PSP,Zahájení schůze,"Děkuji panu poslanci Brouskovi. Slovo má pan poslanec Bartoš, připraví se pan poslanec Zvěřina.
",14,
1998_34_00557,557,1998,2001-02-22,34,http://www.psp.cz/eknih/1998ps/stenprot/034schuz/s034090.htm,,František Brožík,,person,frantisek-brozik,Místopředseda PSP,?,"Děkuji vám, pane předsedo. Samozřejmě s faktickou poznámkou pan kolega Bartoš - má možnost vystoupit.
",15,
2002_14_01734,1734,2002,2003-04-18,14,http://www.psp.cz/eknih/2002ps/stenprot/014schuz/s014277.htm,,Vojtěch Filip,,person,vojtech-filip,Místopředseda PSP,bodu č. 87,"Ano. Hlásí se ještě pan předseda výboru Walter Bartoš. Prosím, pane předsedo, máte slovo.
",14,
2002_30_00005,5,2002,2004-03-23,30,http://www.psp.cz/eknih/2002ps/stenprot/030schuz/s030001.htm,,Jan Kasal,,person,jan-kasal,Místopředseda PSP,Zahájení schůze,"Děkuji paní poslankyni Talmanové. Hovořit bude pan poslanec Skopal. Připraví se pan poslanec Bartoš.
",14,
2002_45_01629,1629,2002,2005-06-23,45,http://www.psp.cz/eknih/2002ps/stenprot/045schuz/s045233.htm,,Ivan Langer,,person,ivan-langer,Místopředseda PSP,139,"Děkuji, paní kolegyně. Kdo se dále hlásí do obecné rozpravy? Pan kolega Bartoš. Prosím.
",14,
2017_20_02335,2335,2017,2018-11-02,20,http://www.psp.cz/eknih/2017ps/stenprot/020schuz/s020309.htm,,Petr Fiala,,person,petr-fiala-111,Místopředseda PSP,180. Ústní interpelace,"Děkuji. Pan předseda Stanjura, po něm pan předseda Bartoš, faktické poznámky. Prosím, máte slovo.
",14,
2017_40_00506,506,2017,2020-01-22,40,http://www.psp.cz/eknih/2017ps/stenprot/040schuz/s040077.htm,,Tomáš Hanzel,,person,tomas-hanzel,Místopředseda PSP,Zahájení schůze,"Děkuji. Pan poslanec Ferjenčík a jeho dvě minuty. Připraví se pan poslanec Bartoš. Prosím.
",14,
2002_8_00041,41,2002,2002-11-26,8,http://www.psp.cz/eknih/2002ps/stenprot/008schuz/s008006.htm,,Lubomír Zaorálek,,person,lubomir-zaoralek,Předseda PSP,Zahájení schůze,"To už je čtvrtý bod na pátek 29. 11. Slovo má pan poslanec Bartoš.
",14,
2006_64_01344,1344,2006,2009-11-05,64,http://www.psp.cz/eknih/2006ps/stenprot/064schuz/s064225.htm,,Miloslav Vlček,,person,miloslav-vlcek,Předseda PSP,111. Vysvětlení ministryně zdravotnictví k&nbsp;povolení sloučení zdravotních pojišťoven,"Děkuji, paní poslankyně. O slovo se přihlásil pan poslanec Bartoš. Máte slovo, pane poslanče.
",14,
2006_67_01088,1088,2006,2010-02-02,67,http://www.psp.cz/eknih/2006ps/stenprot/067schuz/s067162.htm,,Miloslav Vlček,,person,miloslav-vlcek,Předseda PSP,Pokračování schůze Poslanecké sněmovny 2. února 2010 ve 14.06 hodin Přítomno: 194 poslanců,"Děkuji, pane poslanče. Nyní vystoupí pan poslanec Walter Bartoš. Prosím, pane poslanče, máte slovo.
",14,
2017_20_00844,844,2017,2018-10-26,20,http://www.psp.cz/eknih/2017ps/stenprot/020schuz/s020141.htm,,Vojtěch Filip,,person,vojtech-filip,Místopředseda PSP,172. Slavnostní připomenutí 28. října 1918,"Děkuji panu předsedovi Poslanecké sněmovny Vondráčkovi. Nyní je na řadě pan předseda Ivan Bartoš.
",14,
2017_50_00069,69,2017,2020-06-04,50,http://www.psp.cz/eknih/2017ps/stenprot/050schuz/s050032.htm,,Tomáš Hanzel,,person,tomas-hanzel,Místopředseda PSP,1. Vyhodnocení průběhu první vlny pandemie koronaviru na území České republiky a opatření k&nbsp;prevenci druhé vlny,"Pan poslanec Josef Hájek s faktickou poznámkou, připraví se pan poslanec Ivan Bartoš. Prosím.
",14,
2017_39_00060,60,2017,2019-11-26,39,http://www.psp.cz/eknih/2017ps/stenprot/039schuz/s039009.htm,,Radek Vondráček,,person,radek-vondracek,Předseda PSP,Zahájení schůze,"Já vám děkuji. S přednostním nebo bez, stejně je na řadě pan předseda Bartoš.
",14,
2017_64_00206,206,2017,2020-11-05,64,http://www.psp.cz/eknih/2017ps/stenprot/064schuz/s064051.htm,,Radek Vondráček,,person,radek-vondracek,Předseda PSP,Zahájení schůze,"Pan předseda Bartoš. Upozorňuji, že se nacházíme mimo bod, mimo rozpravu, pouze přednostní práva.
",14,
1998_17_00210,210,1998,1999-10-13,17,http://www.psp.cz/eknih/1998ps/stenprot/017schuz/s017034.htm,,Stanislav Gross,,person,stanislav-gross,Místopředseda PSP,Zahájení schůze,"Děkuji panu poslanci Starcovi. Hovoří pan poslanec Bartoš. Další přihlášku do obecné rozpravy nemám.
",14,
2006_7_00341,341,2006,2006-11-30,7,http://www.psp.cz/eknih/2006ps/stenprot/007schuz/s007064.htm,,Vojtěch Filip,,person,vojtech-filip,Místopředseda PSP,Zahájení schůze,"Pan poslanec Walter Bartoš, poté paní poslankyně Kateřina Jacques. Prosím, pane poslanče, máte slovo.
",14,
2002_45_01662,1662,2002,2005-06-23,45,http://www.psp.cz/eknih/2002ps/stenprot/045schuz/s045241.htm,,Ivan Langer,,person,ivan-langer,Místopředseda PSP,139,"Děkuji, pane kolego. Nyní má slovo pan poslanec Máša, připraví se pan kolega Bartoš.
",14,
2017_26_00572,572,2017,2019-01-23,26,http://www.psp.cz/eknih/2017ps/stenprot/026schuz/s026084.htm,,Vojtěch Pikal,,person,vojtech-pikal,Místopředseda PSP,226. Informace vlády České republiky k&nbsp;řešení krizové situace na dálnici D1,"Prosím paní poslankyni Melkovou. Připraví se pan poslanec Bartoš, poté pan poslanec Blažek. Prosím.
",14,
1998_46_02507,2507,1998,2002-02-13,46,http://www.psp.cz/eknih/1998ps/stenprot/046schuz/s046363.htm,,František Brožík,,person,frantisek-brozik,Místopředseda PSP,bodu 162,"Děkuji vám, paní poslankyně. Fakticky se k vašemu vystoupení hlásí pan poslanec Walter Bartoš.
",14,
2021_6_00667,667,2021,2022-01-14,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006179.htm,,Olga Richterová,,person,olga-richterova,Místopředsedkyně PSP,68. Žádost vlády České republiky o&nbsp;vyslovení důvěry,"Děkuji za dodržení času. Nyní pan ministr Ivan Bartoš s faktickou. Vaše dvě minuty.
",14,
2021_41_00775,775,2021,2022-10-14,41,http://www.psp.cz/eknih/2021ps/stenprot/041schuz/s041144.htm,,Věra Kovářová,,person,vera-kovarova,Místopředsedkyně PSP,157. Odpovědi členů vlády na písemné interpelace,"Děkuji, paní předsedkyně. Pan ministr Bartoš bude reagovat s přednostním právem. Prosím, máte slovo.
",14,,
2002_35_00685,685,2002,2004-09-23,35,http://www.psp.cz/eknih/2002ps/stenprot/035schuz/s035105.htm,,Ivan Langer,,person,ivan-langer,Místopředseda PSP,bod 3,"Děkuji, pane kolego. Kdo se další hlásí do obecné rozpravy? Pan poslanec Walter Bartoš. Prosím
",15,
2002_41_02643,2643,2002,2005-02-23,41,http://www.psp.cz/eknih/2002ps/stenprot/041schuz/s041358.htm,,Jitka Kupčová,,person,jitka-kupcova,Místopředsedkyně PSP,?,"Děkuji. Nyní prosím, aby se slova ujal zpravodaj pro prvé čtení, pan poslanec Walter Bartoš.
",15,
2017_24_01795,1795,2017,2018-12-19,24,http://www.psp.cz/eknih/2017ps/stenprot/024schuz/s024225.htm,,Vojtěch Filip,,person,vojtech-filip,Místopředseda PSP,148. Návrh Poslanecké sněmovny na volbu kandidátů na člena Rady Ústavu pro studium totalitních režimů,"Děkuji předsedovi klubu KSČM. Ještě někdo? Pan předseda Ivan Bartoš. Prosím, pane předsedo, máte slovo.
",15,
1998_46_02463,2463,1998,2002-02-12,46,http://www.psp.cz/eknih/1998ps/stenprot/046schuz/s046352.htm,,František Brožík,,person,frantisek-brozik,Místopředseda PSP,bodu 162,"Děkuji, paní poslankyně. Hovořit bude paní poslankyně Michaela Šojdrová, připraví se pan poslanec Walter Bartoš.
",15,
1998_34_00898,898,1998,2001-02-23,34,http://www.psp.cz/eknih/1998ps/stenprot/034schuz/s034143.htm,,František Brožík,,person,frantisek-brozik,Místopředseda PSP,bod č. 43,"Děkuji vám, paní poslankyně. Hovořit bude pan poslanec Walter Bartoš, připraví se paní poslankyně Svobodová.
",15,
2002_14_01765,1765,2002,2003-04-18,14,http://www.psp.cz/eknih/2002ps/stenprot/014schuz/s014281.htm,,Vojtěch Filip,,person,vojtech-filip,Místopředseda PSP,bodu č. 87,"Děkuji. Je to evidentně legislativně technická úprava. V rozpravě ještě pan předseda výboru Walter Bartoš.
",15,
2002_20_00756,756,2002,2003-09-25,20,http://www.psp.cz/eknih/2002ps/stenprot/020schuz/s020127.htm,,Lubomír Zaorálek,,person,lubomir-zaoralek,Předseda PSP,odpovědí na písemné interpelace,"Řádně přihlášeným je pan poslanec Cabrnoch, ale ještě se hlásí s faktickou pan poslanec Bartoš.
***
",16,
2002_45_01664,1664,2002,2005-06-23,45,http://www.psp.cz/eknih/2002ps/stenprot/045schuz/s045242.htm,,Ivan Langer,,person,ivan-langer,Místopředseda PSP,139,"Děkuji, pane poslanče. Nyní má slovo pan kolega Bartoš, zatím poslední přihlášený do obecné rozpravy.
",15,
2006_7_00921,921,2006,2006-12-06,7,http://www.psp.cz/eknih/2006ps/stenprot/007schuz/s007150.htm,,Lucie Talmanová,,person,lucie-talmanova,Místopředsedkyně PSP,Zahájení schůze,"Já děkuji. Požádám o slovo pana poslance Petra Plevu, připraví se pan poslanec Walter Bartoš.
",15,
2002_54_02013,2013,2002,2006-03-16,54,http://www.psp.cz/eknih/2002ps/stenprot/054schuz/s054238.htm,,Jan Kasal,,person,jan-kasal,Místopředseda PSP,:,"Děkuji paní poslankyni Šedivé. Nyní vystoupí pan poslanec Seďa a připraví se pan poslanec Bartoš.
",15,
2017_18_00090,90,2017,2018-08-22,18,http://www.psp.cz/eknih/2017ps/stenprot/018schuz/s018022.htm,,Vojtěch Pikal,,person,vojtech-pikal,Místopředseda PSP,Zahájení schůze,"Děkuji. A poprosím s faktickou poznámkou pana poslance Ferjenčíka a připraví se pan předseda Bartoš.
",15,
1998_31_00164,164,1998,2001-01-12,31,http://www.psp.cz/eknih/1998ps/stenprot/031schuz/s031036.htm,,František Brožík,,person,frantisek-brozik,Místopředseda PSP,,"Děkuji, pane poslanče. Hovořit bude pan poslanec Walter Bartoš, připraví se pan poslanec Petr Bendl.
",15,
2006_60_00028,28,2006,2009-09-08,60,http://www.psp.cz/eknih/2006ps/stenprot/060schuz/s060004.htm,,Miloslav Vlček,,person,miloslav-vlcek,Předseda PSP,Slib poslanců,"Děkuji. Nyní tedy vystoupí pan poslanec Walter Bartoš. Připraví se pan poslanec Martin Bursík. Prosím.
",15,
2017_22_00046,46,2017,2018-11-15,22,http://www.psp.cz/eknih/2017ps/stenprot/022schuz/s022007.htm,,Petr Fiala,,person,petr-fiala-111,Místopředseda PSP,Zahájení schůze,"Děkuji. S přednostním právem pan místopředseda Okamura, po něm pan předseda Bartoš. Prosím, máte slovo.
",15,
2017_24_00584,584,2017,2018-12-05,24,http://www.psp.cz/eknih/2017ps/stenprot/024schuz/s024074.htm,,Vojtěch Pikal,,person,vojtech-pikal,Místopředseda PSP,Slib poslance,"Já také děkuji a nyní prosím pana poslance Žáčka, připraví se pan poslanec Bartoš. Prosím.
",15,
2017_24_00548,548,2017,2018-12-05,24,http://www.psp.cz/eknih/2017ps/stenprot/024schuz/s024067.htm,,Tomáš Hanzel,,person,tomas-hanzel,Místopředseda PSP,Slib poslance,"Děkuji. Faktická poznámka, pan předseda Bartoš. Připraví se paní poslankyně Pekarová, Janda, Kasal, Nacher. Prosím.
",15,
1998_19_01984,1984,1998,1999-12-09,19,http://www.psp.cz/eknih/1998ps/stenprot/019schuz/s019284.htm,,Stanislav Gross,,person,stanislav-gross,Místopředseda PSP,?,"Děkuji panu poslanci Talířovi. Nyní bude hovořit paní kolegyně Šojdrová, připraví se pan kolega Bartoš.
",15,
1998_30_00186,186,1998,2001-01-05,30,http://www.psp.cz/eknih/1998ps/stenprot/030schuz/s030056.htm,,Petra Buzková,,person,petra-buzkova,Místopředsedkyně PSP,&nbsp;,"V tuto chvíli má slovo pan poslanec Walter Bartoš. Připraví se paní poslankyně Eva Dundáčková.
",15,
2002_30_00007,7,2002,2004-03-23,30,http://www.psp.cz/eknih/2002ps/stenprot/030schuz/s030001.htm,,Jan Kasal,,person,jan-kasal,Místopředseda PSP,Zahájení schůze,"Děkuji panu poslanci Skopalovi. Hovořit bude pan poslanec Walter Bartoš, potom paní poslankyně Vlasta Parkanová.
***
",16,
2006_48_00061,61,2006,2009-02-04,48,http://www.psp.cz/eknih/2006ps/stenprot/048schuz/s048007.htm,,Lubomír Zaorálek,,person,lubomir-zaoralek,Místopředseda PSP,Zahájení schůze,"Bod 16 říkáte na konec druhých čtení? (Poslanec Bartoš: Ano, přesně tak.) To je podstata.
",15,
2017_13_00492,492,2017,2018-05-23,13,http://www.psp.cz/eknih/2017ps/stenprot/013schuz/s013057.htm,,Petr Fiala,,person,petr-fiala-111,Místopředseda PSP,97. Návrh na volbu člena Rady České televize,"Děkuji, pane premiére. Do obecné rozpravy je dále přihlášen pan předseda Bartoš. Prosím, máte slovo.
",15,
2017_62_01237,1237,2017,2020-10-27,62,http://www.psp.cz/eknih/2017ps/stenprot/062schuz/s062141.htm,,Vojtěch Filip,,person,vojtech-filip,Místopředseda PSP,505. Ústní interpelace,"Ano, děkuji. Nyní paní poslankyně Olga Richterová, připraví se pan poslanec Bartoš. Prosím, paní poslankyně.
",15,
2017_20_02411,2411,2017,2018-11-02,20,http://www.psp.cz/eknih/2017ps/stenprot/020schuz/s020315.htm,,Tomio Okamura,,person,tomio-okamura,Místopředseda PSP,180. Ústní interpelace,"Nyní požádám o vystoupení pana poslance Martínka a připraví se pan poslanec Bartoš. Tak prosím.
",15,
2021_16_00819,819,2021,2022-03-25,16,http://www.psp.cz/eknih/2021ps/stenprot/016schuz/s016139.htm,,Jan Bartošek,,person,jan-bartosek,Místopředseda PSP,86. Návrh na volbu členů Rady České televize,"Já vám také děkuji. Nyní pan ministr Ivan Bartoš, poté paní poslankyně Berenika Peštová. Prosím.
",15,
2021_41_00771,771,2021,2022-10-14,41,http://www.psp.cz/eknih/2021ps/stenprot/041schuz/s041144.htm,,Věra Kovářová,,person,vera-kovarova,Místopředsedkyně PSP,157. Odpovědi členů vlády na písemné interpelace,"Děkuji, pane poslanče. Hezké odpoledne přeji, kolegyně, kolegové, s přednostním právem vystoupí pan ministr Bartoš.
",15,,
2021_45_01476,1476,2021,2022-12-02,45,http://www.psp.cz/eknih/2021ps/stenprot/045schuz/s045206.htm,,Jan Skopeček,,person,jan-skopecek,Místopředseda PSP,168. Ústní interpelace,"Tak, hlásí se někdo další do rozpravy? Přihlášen, ano, pan ministr Bartoš. Pane ministře, prosím.
",15,,
2017_94_00159,159,2017,2021-03-26,94,http://www.psp.cz/eknih/2017ps/stenprot/094schuz/s094042.htm,,Vojtěch Filip,,person,vojtech-filip,Místopředseda PSP,1. Návrh na vyslovení souhlasu Poslanecké sněmovny s&nbsp;prodloužením doby nouzového stavu,"Děkuji panu poslanci Marku Bendovi. Ještě pan kolega Bláha, potom kolega Ivan Bartoš. Máte slovo.
",15,
2021_71_00392,392,2021,2023-07-12,71,http://www.psp.cz/eknih/2021ps/stenprot/071schuz/s071098.htm,,Jan Bartošek,,person,jan-bartosek,Místopředseda PSP,Zahájení schůze,"Také děkuji. Nyní vystoupí paní předsedkyně Alena Schillerová, připraví se pan ministr Ivan Bartoš, prosím.
",15,
2021_19_00607,607,2021,2022-04-29,19,http://www.psp.cz/eknih/2021ps/stenprot/019schuz/s019113.htm,,Věra Kovářová,,person,vera-kovarova,Místopředsedkyně PSP,108. Návrh časového harmonogramu projednávání vládního návrhu státního závěrečného účtu České republiky za rok 2021 v&nbsp;Poslanecké sněmovně a&nbsp;jejích orgánech a&nbsp;návrh na jeho přikázání výborům včetně přikázání jeho kapitol a&nbsp;jejich vztahů k&nbsp;státním fondům /sněmovní dokument 646/,"Děkuji, pane poslanče. Nyní s faktickou poznámkou vystoupí pan ministr Ivan Bartoš. Prosím, máte slovo.
",15,
2021_53_00658,658,2021,2023-02-24,53,http://www.psp.cz/eknih/2021ps/stenprot/053schuz/s053097.htm,,Věra Kovářová,,person,vera-kovarova,Místopředsedkyně PSP,104. Návrh na volbu člena Rady České televize na uvolněné místo s&nbsp;funkčním obdobím do 27. března 2026,"Děkuji, pane ministře. S přednostním právem je nyní přihlášen pan ministr Bartoš. Prosím, máte slovo.
",15,,
2017_98_01930,1930,2017,2021-05-05,98,http://www.psp.cz/eknih/2017ps/stenprot/098schuz/s098289.htm,,1008,,person,,,536. Informace premiéra a&nbsp;vicepremiéra k&nbsp;plánované cestě vicepremiéra Jana Hamáčka do Moskvy,"Sloučená rozprava k bodům 337 a 338 
/sněmovní tisky 1008 a 1009/
Písemně je přihlášen kolega Adamec, ale s přednostním právem jsou přihlášeni pan předseda Ivan Bartoš a pan ministr Arenberger. První je tedy pan poslanec Bartoš s přednostním právem. Připraví se pan ministr Arenberger. Já vám dám, pane předsedo, za chvilku slovo, ale opět počkám, až se situace ve Sněmovně uklidní. Pokud máte ještě jiné diskuse, než je třetí čtení stavebního zákona, prosím zásadně v předsálí. Ještě chviličku. Prosím, máte slovo.
",82,
2002_27_00009,9,2002,2004-02-10,27,http://www.psp.cz/eknih/2002ps/stenprot/027schuz/s027003.htm,,Lubomír Zaorálek,,person,lubomir-zaoralek,Předseda PSP,Zahájení schůze,"Děkuji, pane poslanče. Prosím nyní pana poslance Exnera. Dalším písemně přihlášeným je pan poslanec Walter Bartoš.
",16,
2010_38_00179,179,2010,2012-05-02,38,http://www.psp.cz/eknih/2010ps/stenprot/038schuz/s038028.htm,,Vlasta Parkanová,,person,vlasta-parkanova,Místopředsedkyně PSP,Pokračování schůze Poslanecké sněmovny 2. května 2012 ve 14.00 hodin Přítomno: 191 poslanců,"Děkuji, pane navrhovateli, a prosím, aby se slova ujal zpravodaj. Tím je pan poslanec Walter Bartoš.
",16,
2006_48_01929,1929,2006,2009-02-17,48,http://www.psp.cz/eknih/2006ps/stenprot/048schuz/s048271.htm,,Miroslava Němcová,,person,miroslava-nemcova-18,Místopředsedkyně PSP,Zahájení schůze,"Děkuji panu ministrovi. Zeptám se na další případnou přihlášku do podrobné rozpravy. Pan kolega Walter Bartoš.
",16,
1998_26_03189,3189,1998,2000-07-13,26,http://www.psp.cz/eknih/1998ps/stenprot/026schuz/s026414.htm,,Petra Buzková,,person,petra-buzkova,Místopředsedkyně PSP,bodům 126 a&nbsp;130,"Děkuji panu poslanci Štraitovi. Slovo má pan poslanec Walter Bartoš, připraví se pan poslanec Miloslav Ransdorf.
",16,
1998_36_01139,1139,1998,2001-05-22,36,http://www.psp.cz/eknih/1998ps/stenprot/036schuz/s036170.htm,,Václav Klaus,,person,vaclav-klaus-2,Předseda PSP,?,"Děkuji panu poslanci Zunovi a jako další vystoupí pan poslanec Matějů. Připraví se pan poslanec Bartoš.
",16,
2002_55_00026,26,2002,2006-04-18,55,http://www.psp.cz/eknih/2002ps/stenprot/055schuz/s055003.htm,,Lubomír Zaorálek,,person,lubomir-zaoralek,Předseda PSP,Zahájení schůze,"Nyní prosím pana poslance Václava Exnera. Připraví se pan poslanec Bartoš. Nyní tedy Václav Exner. Prosím.
",16,
